id,title,company,predicted_skills,final_skills,notes,text
3901656082,Project Manager,Cloud and Things,cyber security; lead others; report facts; solve problems; think creatively,cyber security; lead others; report facts; solve problems; think creatively,,"Our goal is to solve problems and deliver results for our clients. At Cloud and Things, you can be a part of the transformation of the public sector’s IT environment. Our team is on the forefront of helping to solve the government’s most complex IT challenges. If you are seeking a role that offers you the opportunity to work on rewarding projects, consider a career with Cloud and Things. Overview We are seeking a Project Manager to join our team for a Microsoft Azure Environmant Information Security and Architecture Assesment project. In this role you will work as a Project Manager to lead the evaluation of the clients chosen cloud design, with a security assessment and recommendations for improvement. The evaluation will include Infrastructure as a Service (IaaS). Tasks Document any gaps and recommend improvements to ongoing processes for the maintenance and security in the environment. These improvements may include updates to design, processes, management of the environment, and automation opportunities.Provide a detailed report documenting recommended best practice improvements for the security and architecture of the environment.Provide a detailed report documenting the overall assessment of the Microsoft Azure environment security and governance. Required At least five years of experience with cloud related projects with the following responsibilities:Ensuring project goals and requirements aremet.Conducting project meetings to update clientleadership on progress.Drafting and submitting status reports to clientleadership.Project Management Professional Certification (PMP) or equivalent. Cloud and Things complies with all applicable federal, state, and local laws regarding recruitment and hiring. All qualified applicants are considered for employment without regard protected veteran status, or any other category protected by applicable federal, state, or local laws. to race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, protected veteran status, or any other category protected by applicable federal, state, or local laws."
3902867009,Head of Product Partnership and Issuer Advocacy,Worldpay,communication; computer programming; cooperate with colleagues; develop strategy to solve problems; lead others; statistics,communication; computer programming; cooperate with colleagues; develop strategy to solve problems; lead others; statistics,,"Position Type Full time Type Of Hire Experienced (relevant combo of work and education) Education Desired Bachelor of Commerce/Business Travel Percentage 15 - 25% Job Description Job Description We are seeking a highly skilled and experienced individual to assume the role of Head of Product Partnership & Issuer Advocacy. This position is key in driving strategic relationships with card issuers and partners, ensuring excellence in payment performance, and fostering innovation to benefit our merchant community. The successful candidate will demonstrate a track record of success in partnership management, strategic thinking, and team leadership. Required Experience And Skills Bachelor’s degree in business administration, marketing, or related field Minimum of 10-years of proven experience in partnership management, sales, or business development roles, preferably within the payments industry Proven track record of building and maintaining strategic partnerships with card issuers and key industry partners Strong leadership and team management skills, with a demonstrated ability to lead cross-functional teams and drive results Excellent communication and negotiation skills, with the ability to influence at all levels of the organization Strategic thinker with the ability to develop and execute on partnership strategies that drive business growth. Strong problem-solving skills and ability to analyze customer pipelines effectively Experience in managing complex, high-value partnerships and driving revenue growth through partnership initiatives Proven ability to work collaboratively with internal and external stakeholders to achieve common goals Ability to thrive in a fast-paced environment and manage multiple priorities effectively Proficiency in data analysis and curating actionable insights Key Responsibilities Actively establish new relationships with card issuers and partners, including Payment Orchestration partners. Create foundational collaborations for future opportunities for WorldPay merchants Provide quick resolutions and support when payments fail, ensuring timely responses and maintaining partner satisfaction. Collaborate with merchants and WorldPay to jointly address issues, fostering customer loyalty Facilitate clear and effective communication between the company and its partners, minimizing misunderstandings on payment processes and risk-based decisions Contribute to the development of stronger, more strategic partnerships, creating a competitive advantage in the marketplace. Foster innovation and co-creation of product features that benefit the ecosystem, particularly merchants. Develop growth plans ensuring mutual growth, such as enabling new sales channels and revenue-sharing agreements Generate leads and develop KPI dashboards for Executive leadership. Refine sales collateral and best practices, ensuring external documentation is professional and current. Enhance and maintain the standard Business Review template and create step-by-step processes with internal partners Assist Client Managers with unique or complex customer needs and undertake special projects as needed If you possess these qualifications and are ready to take on a leadership role in shaping the future of payments, we encourage you to apply for this exciting opportunity. FIS is committed to providing its employees with an exciting career opportunity and competitive compensation. The pay range for this full-time position is $168,540.00 - $283,160.00 and reflects the minimum and maximum target for new hire salaries for this position based on the posted role, level, and location. Within the range, actual individual starting pay is determined additional factors, including job-related skills, experience, and relevant education or training. Any changes in work location will also impact actual individual starting pay. Please consult with your recruiter about the specific salary range for your preferred location during the hiring process. Privacy Statement FIS is committed to protecting the privacy and security of all personal information that we process in order to provide services to our clients. For specific information on how FIS protects personal information online, please see the Online Privacy Notice . EEOC Statement FIS is an equal opportunity employer. We evaluate qualified applicants without regard to race, color, religion, sex, sexual orientation, gender identity, marital status, genetic information, national origin, disability, veteran status, and other protected characteristics. The EEO is the Law poster is available here supplement document available here For positions located in the US, the following conditions apply. If you are made a conditional offer of employment, you will be required to undergo a drug test. ADA Disclaimer~ In developing this job description care was taken to include all competencies needed to successfully perform in this position. However, for Americans with Disabilities Act (ADA) purposes, the essential functions of the job may or may not have been described for purposes of ADA reasonable accommodation. All reasonable accommodation requests will be reviewed and evaluated on a case-by-case basis. Sourcing Model Recruitment at FIS works primarily on a direct sourcing model; a relatively small portion of our hiring is through recruitment agencies. FIS does not accept resumes from recruitment agencies which are not on the preferred supplier list and is not responsible for any related fees for resumes submitted to job postings, our employees, or any other part of our company. #pridepass"
3889105045,Business Intelligence Specialist,Allied OneSource,business intelligence; data warehouse; database management systems; ict project management methodologies; perform warehousing operations; spark,business intelligence; data warehouse; database management systems; ict project management methodologies; perform warehousing operations; spark,,"Ditch the cubicle, grab your laptop, and join us in building the future of data-driven solutions for clients. This role is for those who crave impactful contributions, love collaborating with clients, and want to see their data magic spark real-world change. Join our agile team as a Business Intelligence Specialist and become the data whisperer for clients. This remote role combines technical expertise with customer focus, empowering you to translate complex data into impactful insights that drive success. Please note, we are not able to provide subcontracting or sponsorship for this role. Duties: Architect and implement Looker reports for our clients, using your BigQuery mastery to build captivating dashboards and reports that unlock hidden potential. Partner with our clients directly, translating their needs into data-driven solutions and fostering strong relationships as a trusted advisor. Embrace a collaborative spirit, working alongside developers, project managers, and clients to turn ideas into realities. Level up your career in a high-growth environment, with endless opportunities for advancement within our organization's diverse product portfolio. Qualifications: 3+ years of BI experience, with a passion for transforming data into actionable stories. 2+ years of customer-facing experience, thriving in collaborative and consultative environments. Cloud architecture expertise, coupled with Looker mastery and fluency in LookML. Expert in SQL query tuning and proficient in data warehouse concepts. Salary: $75.000 - $95,000 AW"
3903478199,"Retail Sales Specialist - $20.00 per hour, plus commission and incentives!",Spectrum,english; history; lead others; pricing strategies; trademarks,english; history; lead others; pricing strategies; trademarks,,"LOCATION : 96814 - Ala Moana AT A GLANCE: Our specialists earn an hourly base pay of $20.00 along with lucrative commission and incentives for targeted hourly earnings of $25.40/hour or $52,832.00 annually. Top performers in this role are earning $65,000.00. You may also qualify for free internet, TV, and phone services (restrictions do apply).This role is a full-time, entry to mid-level retail sales role, focusing on wireless, TV, and internet products in the communications and entertainment technology space. Advancement potential and generous commission opportunities are available.Our Retail Sales Specialists are organized, digitally savvy communicators with a competitive spirit eager to learn and grow. A results-driven achiever comfortable in a busy retail sales environment. Wireless sales experience preferred. About Us Spectrum is America’s fastest-growing TV, internet, and voice provider. Our organization is one filled with a diverse group of hardworking people. They’re committed to helping us grow, and we’re committed to growing with them because making sure everyone reaches their full potential is a key part of our mission. Our extensive training program, competitive base salary, and generous commission structure provides the foundation you need to be a successful salesperson. Meeting and exceeding sales goals while delivering service solutions to our customers - it’s a win-win. It’s All About Learning And Growing Whether this is a new road for you or you are an experienced sales professional, the journey is all mapped out. With plenty of dedicated peer and leadership support, our fully paid training programs shape new Retail Sales Specialists into quick-thinking professionals. We can bring you up to speed on Spectrum’s full line of products – and our competitors’ products – in about a month, including telephone, data, wireless, and video services. As products are updated, so are you, so you can pass that knowledge on to your customers. WITH A DELIBERATE PATH TO SUCCESS We know that the best people to lead are those who have been down the same road before. Most of our managers started as Retail Sales Specialists themselves, proving that career advancement is a very real and achievable goal. Peer-to-peer mentoring and regular coaching sessions ensure you feel supported and have everything you need to succeed. Get started at a Fortune 100 company and see how far you can go. WHAT ARE OUR EXPECTATIONS? Meet or exceed monthly sales goals, including wireless sales Ensure a great customer experienceEducate and engage customers through product demonstrationsBe a team player (because we spend way too much time together)Know your stuff - maintain strong knowledge of all TV, internet, and wireless products, pricing plans, promotions, and service features for Spectrum, as well as our competitors What’s required to get started? Thrive in a fast-paced team environmentRead, write and speak the English language to effectively communicate with employees, customers, and suppliers in person, on the phone, and by written communications Lifting up to 35 lbs.Standing for prolonged periods of timeWearing a required uniformHigh School Diploma or equivalent Preferred Experience Sales Experience: 1 - 5 yearsKnowledge of latest technology and devicesCommissioned sales experienceRetail sales or wireless salesValid driver's license SRL213 2024-32245 2024 Here, employees don’t just have jobs, they build careers. That’s why we believe in offering a comprehensive pay and benefits package that rewards employees for their contributions to our success, supports all aspects of their well-being, and delivers real value at every stage of life. A qualified applicant’s criminal history, if any, will be considered in a manner consistent with applicable laws, including local ordinances. Get to Know Us Charter Communications is known in the United States by our Spectrum brands, including: Spectrum Internet®, TV, Mobile and Voice, Spectrum Networks, Spectrum Enterprise and Spectrum Reach. When you join us, you’re joining a strong community of more than 100,000 individuals working together to serve more than 32 million customers in 41 states and keep them connected to what matters most. Watch this video to learn more. Who You Are Matters Here We’re committed to growing a workforce that reflects our communities, and providing equal opportunities for employment and advancement. EOE, including disability/vets. Learn about our inclusive culture."
3901963326,Healthcare Concierge - DVH Quality Assurance**,Desert Valley Hospital & Medical Group,acute care; application process; communication; customer service; negotiate compromises; patents; patient safety theories; plan; screen reader,acute care; application process; communication; customer service; negotiate compromises; patents; patient safety theories; plan; screen reader,,"Overview Desert Valley Hospital is an accredited 148-bed acute care hospital located in Southern California. Desert Valley Hospital is in the top 5% of more than 4,500 hospitals nationwide for clinical performance. The hospital has achieved numerous quality award distinctions including Patient Safety Excellence Award, Women’s Health Excellence Award and Distinguished Hospital Clinical Excellence Award. Desert Valley Hospital, along with Desert Valley Medical Group, offers key services to the community including heart care, emergency services, labor and delivery, surgical services and more. For more information visit www.DesertValleyHospital.com . Join an award-winning team of dedicated professionals committed to our core values of quality, compassion and community ! Why Prime Healthcare? Desert Valley Hospital, a member of the Prime Healthcare Foundation, offers incredible opportunities to expand your horizons and be part of a community dedicated to making a difference. Desert Valley Hospital offers competitive compensation and a comprehensive benefits package that provides employees the flexibility to tailor benefits according to their individual needs. Our Total Rewards package includes, but is not limited to: Paid Time Off401K retirement planOutstanding MedicalDentalVision CoverageTuition ReimbursementMany more Voluntary Benefit Options! Benefits may vary based on collective bargaining agreement requirements and/or the employment status, i.e. full-time or part-time. This is a Fast-paced work environment in which you can take pride in serving an underserved community. Come Join a Team of Dedicated Healthcare Workers!!! We are an Equal Opportunity Employer and do not discriminate against applicants due to veteran status, disability, race, gender, gender identity, sexual orientation, or other protected characteristics. If you need special accommodation for the application process, please contact Human Resources. Know Your Rights: https://www.eeoc.gov/sites/default/files/2022-10/EEOC_KnowYourRights_screen_reader_10_20.pdf Responsibilities Assists visitors, patients, vendors or employees during hospital operating/visitor hours in accordance with Prime established policies and procedures. Create positive first impression for each individual who enters the hospital and maintain the safety of our patients, community and staff. Greet visitors, patients, vendors or employees and follow the outlined Prime established policies and procedures including utilizing Prime provided script for interactions. Notifies visitor in the event responses to script do not meet established guidelines for access to the facility that may not be able to admit inside the hospital offering to redirect to the emergency department for further evaluation. Assist in assuring no children under 16 will be permitted in the ICU (outside Emergency Department). Performs other duties as assigned or required, but not limited to visitor and patient wayfinding, participation in staff engagement activities, and patient experience-related projects. Qualifications EDUCATION, EXPERIENCE, TRAINING High School Diploma or Equivalent required. Previous experience in office or receptionist. Effective written, verbal communication, and interpersonal skills. Ability to multi-task, prioritize needs to meet required timelines. Analytical and problem-solving skills. Customer Services experience preferred. Desert Valley Hospital offers competitive compensation and a comprehensive benefits package that provides employees the flexibility to tailor benefits according to their individual needs. Our Total Rewards package includes, but is not limited to, paid time off, a 401K retirement plan, medical, dental, and vision coverage, tuition reimbursement, and many more voluntary benefit options. A reasonable compensation estimate for this role, which includes estimated wages, benefits, and other forms of compensation, is $16.00. The exact starting compensation to be offered will be determined at the time of selecting an applicant for hire, in which a wide range of factors will be considered, including but not limited to, skillset, years of applicable experience, education, credentials and licensure."
3902838585,Senior Salesforce Developer (Clearance Eligible),Deloitte,"blow moulding machine parts; communication; computer engineering; computer science; computer technology; data extraction, transformation and loading tools; decommissioning; devops; ict project management methodologies; javascript; jenkins (tools for software configuration management); lead others; think creatively; tools for software configuration management","blow moulding machine parts; communication; computer engineering; computer science; computer technology; data extraction, transformation and loading tools; decommissioning; devops; ict project management methodologies; javascript; jenkins (tools for software configuration management); lead others; think creatively; tools for software configuration management",,"Are you an experienced, passionate pioneer in technology - a solutions builder, a roll-up-your-sleeves technologist who wants a daily collaborative environment, think-tank feel and share new ideas with your colleagues - without the extensive demands of travel? If so, consider an opportunity with our US Delivery Center - we are breaking the mold of a typical Delivery Center. Our US Delivery Centers have been growing since 2014 with significant, continued growth on the horizon. Interested? Read more about our opportunity below ... The Team Customer & Marketing The Customer & Marketing Offering Portfolio integrates our most differentiated, globally recognized customer and marketing businesses. It focuses on owning the commercial agenda through growth strategy, enhanced user experiences, and engagement through the entire customer lifecycle. From our core strengths in creative design, to strategy, platforms, and solutions, as well as our continued growth through acquisitions, we are specifically positioned to bring fully integrated solutions to our clients. We are all consumers and personal marketers. This reality is what makes the Customer & Marketing Offering Portfolio so exciting. What we deliver in the market each day directly impacts who we are as customers. We can deliver on outcomes for the very products and services that we have the privilege of engaging with ourselves. Digital Customer Our Digital Customer team focuses on designing and implementing sales and service experiences, capabilities, and architectures to bring customer strategies to life. Our ambition is to be the best in the world at driving customer transformation through the development of clever commercial strategies, distinctive experiences, and the application of digital technologies. We help make the ""creative digital consultancy"" real and in doing so, make new markets. Work you'll do Develop end to end Salesforce solutions using Configuration and Customization - APEX Class, Triggers, Visualforce pages, Lightning components etc.Perform independent code reviews, unit testing, integration testing, and support user acceptance testing to ensure high-quality deliverables.Initiate, lead, and deliver Salesforce projects, including maintaining a role in developing and designing architecture.Possess the ability to effectively debug and resolve issues and/or defects that may be reported because of faults in the production system.Participate in an Agile environment; daily scrum meetings, analyze assigned user stories, and identify and resolve gaps in functional user stories and business requirements.Perform code reviews, mentor junior developers to maintain high-quality coding standards, and ensure best practices are followed. Qualifications Required Bachelor's degree, preferably in Computer Science, Information Technology, Computer Engineering, or related IT discipline; or equivalent experience.7+ years of total IT experience with at least 6+ years of Salesforce project development experience.Strong Salesforce customization and configuration experience (at least 1 or more of the following five Salesforce modules: Sales Cloud, Service Cloud, Field Service Lightning, Salesforce Experience Cloud, and knowledge).Ability to migrate Salesforce classic features to Lightning experience, including converting Visualforce pages to lightning components and / or using Lightning Design Systems.Experience in UI technologies like JavaScript, Lightning Design System, and Lightning Web Components.Experience using Salesforce configuration and customizations using Apex, Visualforce, Triggers, Scheduled and Batch classes etc.Knowledge of the Product Development Lifecycle, DevOps, and Deployment tools such as GIT, Jenkins, JIRA, ANT, Change Sets and Force.com IDE.Proven integration experience using integration techniques - REST, SOAP APIs, oAuth and Single Sign-On.Experience with code reviews, leading teams, or projects.Must live in a commutable distance (approximately 100-mile radius) to one of the following Delivery locations: Atlanta, GA; Charlotte, NC; Dallas, TX; Gilbert, AZ; Houston, TX; Lake Mary, FL; Mechanicsburg, PA; Philadelphia, PA with the ability to commute to assigned location for the day, without the need for overnight accommodationsExpectation to co-locate in your designated Delivery location up to 30% of the time based on business needs. This may include a maximum of 10% overnight client/project travel.Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future.Must be able to obtain the required level of security clearance for this role. Preferred Certifications in the following areas - Certified Platform Developer I, Certified Platform Developer II.Troubleshooting and resolving technical issues and bugs related to Salesforce applications and integrations.Project Experience with ETL tools like MuleSoft or Informatica Cloud.Ability to multi-task & support multiple priorities.Strong verbal and written communication skills. Information for applicants with a need for accommodation: https://www2.deloitte.com/us/en/pages/careers/articles/join-deloitte-assistance-for-disabled-applicants.html"
3906225888,Management Trainee,Cintas,assertiveness; customer service; first aid; lead others; manage time; office administration; perform cleaning duties; perform warehousing operations; plan,assertiveness; customer service; first aid; lead others; manage time; office administration; perform cleaning duties; perform warehousing operations; plan,,"Requisition Number: 171383 Job Description Cintas is offering a Management Trainee program to college graduates designed to prepare you for your professional life. We have the same goals. You want an exceptional job, and we want a dedicated employee-partner to join our team and lead our company. Cintas is currently seeking a Management Trainee to participate in an extensive, well-structured training program designed to provide a strong knowledge of all aspects of our business. The Management Trainee program combines a series of rotations in various departments and classroom seminars, with the purpose of preparing the individual for a leadership role in the area that maximizes their strengths and career advancement potential. Upon completion of the program, the Management Trainee graduate will take on a key role as a new business Sales Representative. Following one’s time in Sales, Management Trainee graduates will be eligible to apply for a position in one of several areas, including but not limited to: Outside Sales, Production/Warehouse Management, Office Management or Service Management. Driving a van/truck or personal car is required in two of the rotations. Our Management Trainee program is available nationwide. Skills/Qualifications Required Must have, or will obtain, a Bachelor's degree within six months Requirements Qualified candidates must meet all requirements outlined by the Department of Transportation (DOT) for driving a regulated vehicle weighing more than 10,000 lbs. In order to comply with DOT requirements, qualified candidates must, prior to their first day of employment: Have an active driver's licenseBe at least 21 years of ageObtain a DOT medical certificationProvide documentation regarding their previous employment Preferred Co-op or internship experience in a Customer Service, Sales, Production or Administrative roleA business or otherwise related academic majorA leadership/management role on campus or related extracurricular activitiesWillingness to relocate regionally during, or at the end of, the program Cintas offers comprehensive and competitive medical, dental and vision benefits, featuring employee health care premiums that are 30% lower than the national average for our industry. One of our medical plan options is even offered at zero cost to our partners. Additionally, Our Employee-partners Enjoy Competitive Pay 401(k)/Profit Sharing/Employee Stock Ownership Program Disability and Life Insurance Packages Paid Time Off and Holidays Career Advancement Opportunities Headquartered in Cincinnati, Cintas is a publicly held company traded over the Nasdaq Global Select Market under the symbol CTAS and is a component of both the Standard & Poor’s 500 Index and Nasdaq-100 Index. Cintas Corporation helps more than 900,000 businesses of all types and sizes get READY™ to open their doors with confidence every day by providing a wide range of products and services that enhance our customers’ image and help keep their facilities and employees clean, safe and looking their best. With products and services including uniforms, mats, mops, restroom supplies, first aid and safety products, fire extinguishers and testing, and safety and compliance training, Cintas helps customers get Ready for the Workday®. To support our growth across North America, we’re seeking driven professionals with ambition to move up within our company. Our professional culture, our dedication to our employee-partners and limitless career opportunities—these are just a few benefits we’re proud to offer. Our employee-partners know every job is critical, and that teamwork drives innovation. Let’s talk about how you’ll fit into our team and how your hard work will be recognized through competitive pay, world-class benefits and ongoing career development. Are you Ready™ for limitless opportunities at Cintas? Cintas Corporation is an EEO/Affirmative Action Employer and will make all employment-related decisions without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status. Job Category: Service Organization: Rental Employee Status: Regular Schedule: Full Time Shift: 1st Shift"
3904720377,Customer Service - Customer Service Supervisor,Safariland,communication; computer assisted language learning; customer relationship management; customer service; lead a team; lead others; pregnancy; project management,communication; computer assisted language learning; customer relationship management; customer service; lead a team; lead others; pregnancy; project management,,"TOGETHER, WE SAVE LIVES Overview Provides daily supervision of Customer Service Representatives providing support for all customer business requests received through phone, fax, or e-mail. Supervises the timely and accurate processing of customer contacts within established policies, procedures, and directives. Responsibilities Develop, implement, and supervise procedures in the daily management of: Onboarding new hires and job training B2C Orders Returns and related requests Information requests Order fulfillment Customer account set-up Importing and reconciliation of order imports Contact handling procedures Implement and monitor adherence to key performance metrics (KPI) to measure: Accurate and timely order entry Contact responsiveness Customer satisfaction Order fill and shipping performance to commitment Phone answer rates Reviewing metrics with employees/management -daily, weekly, and monthly basis Alignment of Customer Service organization to outside Sales Representative groups or similar geographic territories to insure: Key account management Customers advocacy Cross-functional communication Develop and implement action plans to decrease: Order entry errors Returns Shipping errors Billing errors Cancelation request Other duties as assigned or necessary for the overall well-being of the department or company, including oversight in the absence of the Customer Service Manager. Supervises a team of Customer Service Representatives. Responsible for the professional development, coaching, counseling, corrective actions, and training of personnel assigned Qualifications Minimum two (2) years supervisory experience or proven leadership in a team environment. Three (3) years customer service experience required. Associates Degree in a business related field or three (3) years additional equivalent combination of work experience or education required. Intermediate knowledge of MS Office: Word, Excel, Outlook is required. Intermediate knowledge of ERP systems and processes. Intermediate knowledge of CRM systems and processes. Ability to lead a team in a fast-paced environment. Intermediate Automatic Call Distributor administration. Intermediate knowledge of Chat Platform and processes. Intermediate knowledge of E-Commerce systems and processes. Excellent interpersonal skills. Excellent communication skills both verbal and written. Exceptional time management skills. Proven ability to multitask. Project management skills. Process improvement skills. The Safariland Group believes in the benefits of a diverse workforce and is committed to equal opportunity and affirmative actions . We pride ourselves on hiring and developing the best people, without regard to age, sex, sexual orientation, gender identity, genetic characteristics, race, color, creed, religion, ethnicity, national origin, alienage, citizenship, disability, marital status, military status, pregnancy, or any other legally-recognized protected basis prohibited by applicable law. For those applicants with disabilities, if you require reasonable accommodation in searching for a job opening or submitting an application, please contact us by calling 888-469-6455. All employment decisions are solely based on the applicant's qualifications as they relate to the requirements of the position. Apply Now"
3901955555,Stock Associate - Part Time,AM Retail Group,examine merchandise; manage time; personal protective equipment; work in shifts,examine merchandise; manage time; personal protective equipment; work in shifts,,"At Karl Lagerfeld Paris, our stock team is one of the largest reasons for our success. We have openings for Part Time Stock Associates at our Woodbury Common Premium Outlets (Central Valley, NY) location. JOB QUALIFICATIONS: One to two year’s related experience in inventory or retail work preferred. Ability to regularly lift up to 50 pounds and stand on concrete floors during scheduled shifts of 8 to 10 hours. Ability to push, pull, reach, bend and twist through the shift, working at varying heights. Must be able to read, count and write to accurately complete documentation, utilize training tools and process inventory. Basic math skills (counting, adding, and multiplying). Withstand exposure to extreme temperatures and constant noise. Will be required to pass certification testing prior to operating equipment. RESPONSIBILITIES: Unload merchandise from trucks. Maintain an organized stockroom. Unload merchandise from trucks. Maintain an organized stockroom. Successfully receive and ship inventory, as well as see our related stock/inventory processes. Maintain visual presentation standards that are consistent with company standards when placing/restocking merchandise on the sales floor. Take inventory or examine merchandise to identify items to be reordered or replenished. Comply with operational standards, to include the following safety policies and proper censoring of merchandise. Develop proficiency in all operational policies and procedures. Communicate clearly and effectively. Manage time and prioritize tasks. Demonstrate the ability to take directions from various managers. COVID-19 Precautions: Personal protective equipment provided or required. Social distancing guidelines in place. Sanitizing, disinfecting, or cleaning procedures in place. OTHER INFORMATION: Being successful at AM Retail Group means putting the best ideas to work, taking action and following through. You will be challenged by smart, committed co-workers and pushed to be your best. This is a place where your individual talents and creativity make a difference. We are a dynamic company that provides competitive salary and excellent benefits including medical, dental, 401k, life, disability and more! Equal Opportunity Employer AM Retail Group's family of retail stores include: Wilsons Leather, GH Bass & Co, DKNY, Calvin Klein Performance Shops, and Karl Lagerfeld Paris The pay range for this position is: $14.20 to $17 per hour. Please note that the foregoing compensation information is a good-faith assessment associated with this position only."
3904725641,Remote - Clinical Trial Specialist,Beacon Hill Staffing Group,assume responsibility; clinical science; communication; electronic communication; negotiate compromises; plan; report facts,assume responsibility; clinical science; communication; electronic communication; negotiate compromises; plan; report facts,,"A highly reputable biopharmaceutical corporation is currently hiring a qualified Clinical Trial Specialist to work remotely in the United States. Position Summary: The Clinical Trial Specialist (CTS) is responsible for providing logistical support for one or more clinical trial programs. This position will work closely with cross-functional teams to ensure site start-up through close-out activities are conducted in accordance with Standard Operating Procedures (SOPs) and applicable regulations governing the conduct of clinical trials. Responsibilities: Actively involved in the performance of study feasibility assessments. Develop and review study documents (e.g., site instructions, diaries, lab manual, Pharmacy Binder, Study Management Plan, etc.) and clinical site documents (e.g., site specific informed consent forms). Manage the collection, review, and approval of regulatory documents from clinical sites. Coordinate investigational product release activities across clinical sites. Manages and tracks study specific payments. Create study-specific site budgets. Initiate, maintain, and reconcile the Trial Master File. Assists in the preparation of Investigator and Study Coordinator Meetings. Set-up and maintain tracking systems (e.g., CTMS), tools and report study metrics to support the clinical trial programs. Coordinate communication of tracking information within the study team and to the clinical sites. Develop and review Standard Operating Procedures. Serve as a subject matter expert for the CTS role on initiatives and working groups. Mentor Clinical Trial Associates.May be responsible for the following activities: Manage ancillary vendors, such as a specialty lab. Assist with study-specific training of Clinical Research Associates Perform site initiation, routine monitoring, and close-out visits at a limited number of clinical sites, as well as co-monitoring with Clinical Research Associates. Review site visit reports, under the direction of the Clinical Program Manager or designee Negotiate aspects of study-specific site budgets. Requirements: Bachelor Degree or equivalent is required (scientific or healthcare discipline preferred)3 plus years of clinical research experience Previous experience in clinical trial coordination and/or site management Understanding of study phases and general knowledge of how they apply to clinical development. Working knowledge of ICH Good Clinical Practice guidelines Able to handle multiple tasks and deadlines. Must be self-motivating and able to work on problems of moderate scope and complexity where analysis of situations or data requires a review of a variety of factors. Able to identify issues and take appropriate actions. Highly effective verbal and written communication skills Must have the ability to build and maintain positive relationships with management and peers. Experienced using computer applications including spreadsheets, email, word-processing software, and web-based systems. 10% travel may be required."
3888938735,IT Field Services Technician II,GenesisCare,cisco; communication; customer service; guide staff; heat transfer processes; medical oncology; operate private branch exchange; operating systems; troubleshoot; urology; work independently,cisco; communication; customer service; guide staff; heat transfer processes; medical oncology; operate private branch exchange; operating systems; troubleshoot; urology; work independently,,"At GenesisCare we want to hear from people who are as passionate as we are about innovation and working together to drive better life outcomes for patients around the world. IT Field Services Tech II Role Summary The IT Field Services Tech II will be a part of a team of mobile field technicians in one of our four South Florida regions. The applicant will configure, support, and install a diverse range of complex clinical systems (hardware and software). Duties can range from new facility implementations, to system upgrades, to break/fix support for endpoints, networks, and servers. This position will act as the hands-on support for our clinics in the designated South Florida region. Your Key Responsibilities Must be able to configure, support and install a diverse range of complex systems (hardware and software)Maintain attendance according to scheduled days and hours and appropriate dress and appearance standards, according to company policy.Attend mandatory company training sessions as required by state/federal law where applicable.Perform voice and data communication network installation and support.Consistently and accurately track, update, and close assigned support requests.Troubleshoot remote user issues connecting via Virtual Private Network.Ability to install/replace Cisco/PBX network and telephony switches.Ability to install/configure/troubleshoot IP phone related issues. Minimum Qualifications Position requires hands-on experience with computer systems in a corporate IT environment.Applicant shall have strong knowledge of PC operating systems, hardware, networking and applications.Ability to work greater than 40 hours a week.Healthcare IT and/or radiation oncology systems preferred.Citrix XenApp, XenMobile, XenDesktop support.Telecommunications (PBX, voice, data) preferred.Strong knowledge of ALL Windows applications (usage, configuration and support).Good understanding of TCP/IP networks.Ability to continually learn new systems.Is motivated, energetic, positive, adaptable, and innovative.Ability to work independently with little supervision when required.Ability to perform problem diagnosis for end users with varying degrees of technical understanding.Ability to work with vendors to resolve 3rd party software/hardware issues, as guided by Clinical IT team.Must have strong customer service and interpersonal communication skills.Must possess excellent organizational skills.Must work well in a team environment.Must have reliable transportation. Preferred Qualifications CS/CIS/MIS degree and/or equivalent technical training or 4+ years of relevant enterprise IT experience considered in lieu of education4+ years - Supporting systems and applications in a large LAN/WAN environment.2-3+ years supporting multiple clinical and EMR applications. Such as Aria by Varian, Mosaiq by Elekta, Intergy by Greenway, etc.4+ years - Configuration and support of desktop HW, SW, printers and peripherals4+ year- Installing complex hardware and software. About GenesisCare An integrated oncology network in Florida and North Carolina providing care for more than 115,000 patients annually, GenesisCare offers community-based cancer care at convenient, freestanding locations. The company’s purpose is to redefine the care experience by improving patient outcomes, access, and care delivery. With advanced technology and innovative treatment options, our skilled physicians and support staff offer comprehensive and coordinated care in radiation oncology, medical oncology, hematology, urology, diagnostics, ENT and surgical oncology. For more information, visit genesiscare.com/us. GenesisCare is an Equal Opportunity Employer that is committed to diversity and inclusion. GenesisCare is an Equal Opportunity Employer."
